site_id,customer_group_name,site_name,site_address,city,state,zip,longitude,latitude,pump_certified,branded,brand,updated_at
138,CIRCLE_K,Circle K #2740723,9400 White Settlement Rd,Ft Worth,TX,76108,-97.47937,32.76146,0,null,null,2026-05-26 19:14:30.642483+00
872,KAG_SEI,7-11  35410,7650 Campbell Rd,Dallas,TX,75201,-96.76869,32.9778,0,null,null,2026-05-26 19:14:31.311363+00
873,KAG_SEI,7-11 25250 Mobil,null,Dallas,TX,75201,-96.79512,32.77822,0,null,null,2026-05-26 19:14:31.311363+00
874,KAG_SEI,7-11  22598,14300 Montfort Dr,Dallas,TX,75240,-96.81401,32.94351,0,null,null,2026-05-26 19:14:31.311363+00
938,KAG_SEI,7-11 32740,18078 Marsh Lane@Frankford,Dallas,TX,75201,-96.85509,32.99667,0,null,null,2026-05-26 19:14:31.311363+00
1081,PETROLEUM_TRADERS,Fleet Fuel Company  LLC (dba C,4601 Carey Road,Fort Worth,TX,76119,-97.24215,32.69456,0,null,null,2026-05-26 19:14:31.899791+00
1082,PETROLEUM_TRADERS,Fleet Fuel Company  LLC (dba C,4601 Carey Road,Fort Worth,TX,76119,-97.24215,32.69456,0,null,null,2026-05-26 19:14:31.899791+00
1083,PETROLEUM_TRADERS,City of Rowlett Public Works,4310 Industrial,Rowlett,TX,75088,-96.55975,32.90592,0,null,null,2026-05-26 19:14:31.899791+00
1101,QUEST,McKinney Food Store,1117 E McKinney Street,Denton,TX,76209,-97.11922,33.21619,0,null,null,2026-05-26 19:14:31.899791+00
1102,QUEST,Lakeside Beverage,5815 W. Arkansas Lane,Arlington,TX,76016,-97.19549,32.70845,0,null,null,2026-05-26 19:14:31.899791+00
320,GPM EMPIRE,KC Mart,407 W. Pearl,Granbury,TX,76048,-97.79123,32.44211,0,null,null,2026-05-26 19:14:30.642483+00
329,GPM EMPIRE INVENTORY,Accretion Management/ASAP- No Retains,3070 N JOSEY LANE,CARROLLTON,TX,75007,-96.88614,32.99987,0,null,null,2026-05-26 19:14:30.642483+00
330,GPM EMPIRE INVENTORY,Step IN,7003 Military Parkway,Dallas,TX,75227,-96.69978,32.77304,0,null,null,2026-05-26 19:14:30.642483+00
359,GPM EMPIRE,Grab N Go Mesquite,427 N Town East Blvd,Mesquite,TX,75150,-96.60216,32.81423,0,null,null,2026-05-26 19:14:30.642483+00
1104,QUIK_TRIP_ETHANOL,US Oil Terminal,301 Terminal Road,Fort Worth,TX,nan,-97.34847,32.81955,0,null,null,2026-05-26 19:14:31.899791+00
1105,QUIK_TRIP_ETHANOL,Southlake Magellan,2100 mustang CT,Southlake,TX,76092,-97.11797,32.92107,0,null,null,2026-05-26 19:14:31.899791+00
369,GPM EMPIRE,PT Food Store,1009 Carrier Parkway,GRAND PRAIRIE,TX,75050,-97.01855,32.75488,0,null,null,2026-05-26 19:14:30.642483+00
370,GPM EMPIRE INVENTORY,PIT STOP ENTERPRISES,6551 FM 455 WEST,SANGER,TX,76249,-97.23419,33.359,0,null,null,2026-05-26 19:14:30.642483+00
396,GPM EMPIRE,SOUTH MAIN,901 S MAIN,CLEBURNE,TX,76033,-97.38429,32.34042,0,null,null,2026-05-26 19:14:30.642483+00
413,GPM EMPIRE INVENTORY,3578 CST Dallas,476 Northwest Parkway,Azle,TX,76020,-97.54413,32.90101,0,null,null,2026-05-26 19:14:30.642483+00
1911,KAG_SEI,7-11 81552 Good To Go,920 N Highway 67,Cedar Hill,TX,nan,-96.92967,32.60487,0,null,null,2026-05-26 19:14:32.573469+00
1912,FIKES_INC,Cecfo #1100,2610 North Main,Paris,TX,nan,-95.55371,33.68826,0,null,null,2026-05-26 19:14:32.573469+00
43,BRAD_HALL,Sandford Oil - WT,2751 S HWY 385,Odessa,TX,79766,-102.35953,31.81224,0,null,null,2026-05-26 19:14:30.642483+00
143,CIRCLE_K,Circle K #2744503,1003 N Grand Ave,Gainsville,TX,76240,-97.13363,33.63485,0,null,null,2026-05-26 19:14:30.642483+00
207,GPM EMPIRE,STUARTS GROCERY,8618 S LANCASTER RD,DALLAS,TX,75241,-96.77916,32.64315,0,null,null,2026-05-26 19:14:30.642483+00
208,GPM EMPIRE,7549 JAMUNA TRADING,1959 N STEMMONS,DALLAS,TX,75207,-96.82202,32.79967,0,null,null,2026-05-26 19:14:30.642483+00
1131,RACETRAC,Racetrac 157,2152 Virginia Parkway,McKinney,TX,75070,-96.64041,33.19883,0,null,null,2026-05-26 19:14:31.899791+00
1132,RACETRAC,Racetrac 166,3241 E. Broad Street,Mansfield,TX,75063,-97.08454,32.57642,0,null,null,2026-05-26 19:14:31.899791+00
1146,RACETRAC,Racetrac 280,3711 E. U.S. Hwy 377,Granbury,TX,76049,-97.72982,32.45489,0,null,null,2026-05-26 19:14:31.899791+00
1147,RACETRAC,Racetrac 299,6300 Jacksboro Hwy,Lake Worth,TX,76135,-97.42218,32.81046,0,null,null,2026-05-26 19:14:31.899791+00
1913,Victron Group,Parker Shell,2300 E. Parker,Plano,TX,nan,-96.68301,33.04312,0,null,null,2026-05-26 19:14:32.573469+00
1914,PETROLEUM_TRADERS,Southeastern Freight,4211 Irving Blvd,Dallas,TX,nan,-96.88761,32.81037,0,null,null,2026-05-26 19:14:32.573469+00
209,GPM EMPIRE,Midway Pit Stop Inc,19019 MIDWAY RD,Dallas,TX,75287,-96.8441,33.01072,0,null,null,2026-05-26 19:14:30.642483+00
210,GPM EMPIRE INVENTORY,BAWA SHELL,5607 E RL THORNTON,DALLAS,TX,75233,-96.74605,32.79223,0,null,null,2026-05-26 19:14:30.642483+00
211,GPM EMPIRE,SNOW WATER SHELL,100 WEST I-30,ROYSE CITY,TX,75189,-96.33235,32.96958,0,null,null,2026-05-26 19:14:30.642483+00
267,GPM EMPIRE INVENTORY,3571 CST Dallas,12531 Lake June Road,Balch Springs,TX,75180,-96.61341,32.73469,0,null,null,2026-05-26 19:14:30.642483+00
268,GPM EMPIRE,3586 CST Dallas,1751 Sycamore School Road,Fort Worth,TX,76134,-97.34526,32.63422,0,null,null,2026-05-26 19:14:30.642483+00
285,GPM EMPIRE,ZAB LINK,1203 S PARKWAY,ALVARADO,TX,76009,-97.21055,32.3941,0,null,null,2026-05-26 19:14:30.642483+00
286,GPM EMPIRE,China Spring Texaco,12815 China Springs Rd.,China Spring,TX,nan,-97.28964,31.63664,0,null,null,2026-05-26 19:14:30.642483+00
287,GPM EMPIRE,WESTBURY SHELL,2427 W. PARK ROW,Arlington,TX,76013,-97.14871,32.7217,0,null,null,2026-05-26 19:14:30.642483+00
288,GPM EMPIRE,Jacks Quik Stop,231 S FM 548,Forney,TX,75126,-96.45268,32.73683,0,null,null,2026-05-26 19:14:30.642483+00
290,GPM EMPIRE INVENTORY,QW 7502,1946 N I 35,CARROLLTON,TX,75006,-96.9186,32.96815,0,null,null,2026-05-26 19:14:30.642483+00
291,GPM EMPIRE,Lucky Food Store,2810 N BELTLINE RD,Irving,TX,75062,-96.992,32.84466,0,null,null,2026-05-26 19:14:30.642483+00
292,GPM EMPIRE,KWIK PIK MIDWAY,17610 MIDWAY RD,DALLAS,TX,75287,-96.84209,32.98848,0,null,null,2026-05-26 19:14:30.642483+00
1148,RACETRAC,Racetrac 320,2333 E Pioneer Parkway,Arlington,TX,76010,-97.06834,32.71273,0,null,null,2026-05-26 19:14:31.899791+00
1166,RACETRAC,Racetrac 630,3401 S Garland Ave,Garland,TX,75041,-96.66462,32.8735,0,null,null,2026-05-26 19:14:31.899791+00
313,GPM EMPIRE,Bains Brothers #4 Direct Fuel,3600 Huffines Blvd,Carrollton,TX,75010,-96.9426,33.01094,0,null,null,2026-05-26 19:14:30.642483+00
1167,RACETRAC,Racetrac 634,519 S Cockrell HIll Rd,Duncanville,TX,75116,-96.8916,32.65691,0,null,null,2026-05-26 19:14:31.899791+00
1168,RACETRAC,Racetrac 649,2224 W Parker RD,Plano,TX,75075,-96.73667,33.04068,0,null,null,2026-05-26 19:14:31.899791+00
1169,RACETRAC,Racetrac 650,1703 S Loop 288,Denton,TX,76205,-97.09628,33.19218,0,null,null,2026-05-26 19:14:31.899791+00
1170,RACETRAC,Racetrac 656,700 Keller Parkway,Keller,TX,76248,-97.23836,32.93355,0,null,null,2026-05-26 19:14:31.899791+00
1171,RACETRAC,Racetrac 685,2100 FM 423,Little Elm,TX,75068,-96.89134,33.16673,0,null,null,2026-05-26 19:14:31.899791+00
1172,RACETRAC,Racetrac 690-RaceTrac,951 Altamesa Blvd,Forth Worth,TX,76134,-97.33405,32.64839,0,null,null,2026-05-26 19:14:31.899791+00
1173,RACETRAC,Racetrac 864,1725 East Hwy 356,Irving,TX,75060,-96.92348,32.80993,0,null,null,2026-05-26 19:14:31.899791+00
1174,RACETRAC,Racetrac 982,1708 Valley Mills Drive,Beverly Hills,TX,76711,-97.13983,31.52532,0,null,null,2026-05-26 19:14:31.899791+00
1175,RACETRAC,Racetrac 2304,1100 Sam Rayburn Hwy,Melissa,TX,75454,-96.58742,33.26622,0,null,null,2026-05-26 19:14:31.899791+00
1176,RACETRAC,Racetrac 2306,3310 S Cooper ST,Arlington,TX,76015,-97.12957,32.69147,0,null,null,2026-05-26 19:14:31.899791+00
1233,SC_FUELS,Old Dominion,4960 Martin St,Fort Worth,TX,76119,-97.24869,32.68841,0,null,null,2026-05-26 19:14:31.899791+00
317,GPM EMPIRE,Willies Mart,3410 DECATUR,Fort Worth,TX,nan,-97.33848,32.80544,0,null,null,2026-05-26 19:14:30.642483+00
604,KAG_SEI,Lewisville Beverages - SEI FUE,101 S. Stemmons Frwy,Lewisville,TX,nan,-97.00958,33.04597,0,null,null,2026-05-26 19:14:31.311363+00
605,FuelCity,Fuel City Friendlys,10025 Harry Hines Blvd,Dallas,TX,75220,-96.88135,32.8591,0,null,null,2026-05-26 19:14:31.311363+00
627,GEMINI,Love's Travel Stop - 475,9418 N I-20,Sweetwater,TX,nan,-100.44937,32.45123,0,null,null,2026-05-26 19:14:31.311363+00
1178,RACETRAC,Racetrac 2336,10707 Ferguson Rd,Dallas,TX,75228,-96.66551,32.84231,0,null,null,2026-05-26 19:14:31.899791+00
1183,RACETRAC,Racetrac 2371,5700 SH 121,Plano,TX,75024,-96.8145,33.09208,0,null,null,2026-05-26 19:14:31.899791+00
1184,RACETRAC,Racetrac 2377,2236 N Main Street,Cleburne,TX,76031,-97.39057,32.38475,0,null,null,2026-05-26 19:14:31.899791+00
144,CIRCLE_K,Circle K #2741577,5621 South Colony Blvd,The Colony,TX,75056,-96.86907,33.08066,0,null,null,2026-05-26 19:14:30.642483+00
181,GPM EMPIRE,Motiak Inc - 5 Star,1003 E Criner Street,Grandview,TX,76050,-97.17171,32.27272,0,null,null,2026-05-26 19:14:30.642483+00
182,GPM EMPIRE,QW 7560 CTG Shell,2101 Brown Blvd,Arlington,TX,76006,-97.07312,32.77489,0,null,null,2026-05-26 19:14:30.642483+00
185,GPM EMPIRE,Cockrell Hill Texaco,4201 W Jefferson,Cockrell Hill,TX,75211,-96.88904,32.73831,0,null,null,2026-05-26 19:14:30.642483+00
187,GPM EMPIRE,TEXAS GROCERY,3402 SAMUEL,DALLAS,TX,75223,-96.73718,32.79271,0,null,null,2026-05-26 19:14:30.642483+00
628,GEMINI,Love's Travel Stop - 539 - WT,1201 S Main Street,Andrews,TX,nan,-102.54174,32.30563,0,null,null,2026-05-26 19:14:31.311363+00
630,GEMINI,Love's Travel Stop - 651,1188 S Oak Street,Van,TX,nan,-95.6444,32.50882,0,null,null,2026-05-26 19:14:31.311363+00
631,GEMINI,Love's Travel Stop - 662,1415 W 11th st,Quanah,TX,79252,-99.75773,34.29234,0,null,null,2026-05-26 19:14:31.311363+00
188,GPM EMPIRE,TEXAN TRIANGLE,5681 ACTON HWY,GRANBURY,TX,76048,-97.69028,32.4465,0,null,null,2026-05-26 19:14:30.642483+00
202,GPM EMPIRE,3-S SHELL,101 WEST HWY 80,FORNEY,TX,75126,-96.46919,32.75597,0,null,null,2026-05-26 19:14:30.642483+00
204,GPM EMPIRE,Big Willy's 17,710 S Main,CLEBURNE,TX,nan,-97.38532,32.34143,0,null,null,2026-05-26 19:14:30.642483+00
205,GPM EMPIRE,GRAB N GO,1800 BAIRD FARM RD,ARLINGTON,TX,76006,-97.08582,32.76414,0,null,null,2026-05-26 19:14:30.642483+00
293,GPM EMPIRE INVENTORY,3581 CST Dallas,1700 TX-121 Business,Lewisville,TX,76051,-97.03753,32.95545,0,null,null,2026-05-26 19:14:30.642483+00
294,GPM EMPIRE,Mesquite Mini Mart,4215 N BELTLINE ROAD,Mesquite,TX,nan,-96.59611,32.82326,0,null,null,2026-05-26 19:14:30.642483+00
295,GPM EMPIRE,Panther Market,454 E. Hwy. 67,Duncanville,TX,75137,-96.8993,32.63249,0,null,null,2026-05-26 19:14:30.642483+00
296,GPM EMPIRE INVENTORY,3582 CST Dallas,1260 TX-1187,Mansfield,TX,76063,-97.16295,32.59079,0,null,null,2026-05-26 19:14:30.642483+00
297,GPM EMPIRE,A to Z Quick Stop - Kalyan,6212 DENTON HIGHWAY,Fort Worth,TX,76148,-97.26369,32.86028,0,null,null,2026-05-26 19:14:30.642483+00
298,GPM EMPIRE,JAPAN INTERNTL CORP,5200 RUFE SNOW DR.,N RICHLAND HILLS,TX,76180,-97.23833,32.84408,0,null,null,2026-05-26 19:14:30.642483+00
299,GPM EMPIRE,EULESS 1,513 EULESS BLVD,EULESS,TX,76040,-97.09075,32.83331,0,null,null,2026-05-26 19:14:30.642483+00
300,GPM EMPIRE,Loop 12 Texaco (356),3103 S LOOP 12,Dallas,TX,75216,-96.76746,32.69646,0,null,null,2026-05-26 19:14:30.642483+00
632,GEMINI,Love's Travel Stop - 678,3215 N Main st,Paris,TX,75460,-95.55544,33.69556,0,null,null,2026-05-26 19:14:31.311363+00
633,GEMINI,Love's Travel Stop - 700 - WT,3880 Loop 467,Sonora,TX,76950,-100.58516,30.57122,0,null,null,2026-05-26 19:14:31.311363+00
634,GEMINI,Love's Travel Stop - 719,1610 Cotton Gin Rd,Troy,TX,76579,-97.31182,31.19129,0,null,null,2026-05-26 19:14:31.311363+00
637,GLOBAL,Stevens Transport,9757 Millitary Pkwy,Dallas,TX,75227,-96.65463,32.76983,0,null,null,2026-05-26 19:14:31.311363+00
638,GLOBAL,Ft Worth Crushed Stone,4313 Bethel Rd,Weatherford,TX,0,-97.83223,32.66152,0,null,null,2026-05-26 19:14:31.311363+00
652,GPM EMPIRE,CENTENNIAL 21 PC 3524,5301 Hwy 121,THE COLONY,TX,75056,-96.87579,33.07283,0,null,null,2026-05-26 19:14:31.311363+00
664,KAG_SEI,MNM Food Mart - SEI FUELS,100 North Forest Hill Drive,Everman,TX,nan,-97.26983,32.63117,0,null,null,2026-05-26 19:14:31.311363+00
788,KAG_SEI,BBP#6- SEI FUELS,591 W. Campbell Rd,Richardson,TX,nan,-96.74004,32.97786,0,null,null,2026-05-26 19:14:31.311363+00
804,KAG_SEI,Hooda Enterprises Inc,105 N Main,Euless,TX,76040,-97.08305,32.83792,0,null,null,2026-05-26 19:14:31.311363+00
805,KAG_SEI,7-11 81407,3300 Vaughn Blvd,Ft Worth,TX,761401,-97.28009,32.71277,0,null,null,2026-05-26 19:14:31.311363+00
806,KAG_SEI,7-11 81405,1975 Keller Pkwy / E. Price st,Keller,TX,nan,-97.20381,32.93493,0,null,null,2026-05-26 19:14:31.311363+00
1185,RACETRAC,Racetrac 2382,7940 Lebanan Rd,Frisco,TX,75034,-96.81558,33.12406,0,null,null,2026-05-26 19:14:31.899791+00
1195,RB_STEWART,Buc-ee's #39S1,2800 S Interstate 35E,Denton,TX,76210,-97.1006,33.18027,0,null,null,2026-05-26 19:14:31.899791+00
1196,RB_STEWART,Buc-ee's #37,15901 N. Frwy,Ft Worth,TX,76177,-97.27834,33.02434,0,null,null,2026-05-26 19:14:31.899791+00
1197,RB_STEWART,Buc-ee's #39,2800 South I-35E,Denton,TX,nan,-97.1006,33.18027,0,null,null,2026-05-26 19:14:31.899791+00
23,CIRCLE_K,Circle K #2741565,7040 W. Spring Creek Pkwy,Plano,TX,nan,-96.85053,33.08193,0,null,null,2026-05-26 19:14:30.642483+00
24,CIRCLE_K,Circle K #2742378,2501 SE Green Oaks Blvd,Arlington,TX,nan,-97.06387,32.66175,0,null,null,2026-05-26 19:14:30.642483+00
25,CIRCLE_K,Circle K #2741585,5010 Alma Rd,McKinney,TX,nan,-96.71646,33.1515,0,null,null,2026-05-26 19:14:30.642483+00
26,CIRCLE_K,Circle K #2741599,2545 Sam Rayburn Hwy,Melissa,TX,nan,-96.56489,33.28219,0,null,null,2026-05-26 19:14:30.642483+00
528,FIKES_INC,CEFCO # 0022,602 E Central TX Expressway,Harker Heights,TX,76548,-97.65373,31.07465,0,null,null,2026-05-26 19:14:31.311363+00
529,FIKES_INC,CEFCO # 0015,926 Indian Trail Dr,Harker Heights,TX,76548,-97.64726,31.07235,0,null,null,2026-05-26 19:14:31.311363+00
530,FIKES_INC,CEFCO # 0087,1007 North W S Young,Killeen,TX,76543,-97.71001,31.12193,0,null,null,2026-05-26 19:14:31.311363+00
531,FIKES_INC,CEFCO # 0092,3309 South Fort Hood Street,Killeen,TX,76549,-97.75635,31.08597,0,null,null,2026-05-26 19:14:31.311363+00
532,FIKES_INC,CEFCO # 0064,301 S Martin Luther King Hwy,Mexia,TX,76667,-96.49585,31.67219,0,null,null,2026-05-26 19:14:31.311363+00
533,FIKES_INC,CEFCO # 0034,1101 East Main,Hamilton,TX,76531,-98.11042,31.70026,0,null,null,2026-05-26 19:14:31.311363+00
534,FIKES_INC,CEFCO # 1059,125 North Hwy. 274,Kemp,TX,75143,-96.22327,32.43325,0,null,null,2026-05-26 19:14:31.311363+00
535,FIKES_INC,CEFCO # 2004,2822 US 287 N and 800 Bentley,Vernon,TX,76384,-99.296,34.15273,0,null,null,2026-05-26 19:14:31.311363+00
536,FIKES_INC,CEFCO # 2001,7401 N west Freeway,Iowa Park,TX,76367,-98.79456,33.85754,0,null,null,2026-05-26 19:14:31.311363+00
537,FIKES_INC,CEFCO # 0016,8845 North Highway 171,Godley,TX,76044,-97.53875,32.45191,0,null,null,2026-05-26 19:14:31.311363+00
538,FIKES_INC,CEFCO # 0014,3805 S. 31ST ST,TEMPLE,TX,76502,-97.37102,31.06388,0,null,null,2026-05-26 19:14:31.311363+00
539,FIKES_INC,CEFCO # 1057,11812 Hwy 64 West,Tyler,TX,75704,-95.36206,32.35811,0,null,null,2026-05-26 19:14:31.311363+00
540,FIKES_INC,CEFCO # 1058,8604 Hwy 64 East,Tyler,TX,75707,-95.25311,32.33254,0,null,null,2026-05-26 19:14:31.311363+00
27,CIRCLE_K,Circle K #2706318,2400 Virginia Parkway,McKinney,TX,nan,-96.64376,33.19886,0,null,null,2026-05-26 19:14:30.642483+00
28,CIRCLE_K,Circle K #2742146,6044 S Hulen St,Fort Worth,TX,nan,-97.40289,32.66256,0,null,null,2026-05-26 19:14:30.642483+00
29,CIRCLE_K,Circle K #2741754,249 W Main St,Frisco,TX,nan,-96.89017,33.15301,0,null,null,2026-05-26 19:14:30.642483+00
30,CIRCLE_K,Circle K #2740942,100 W Rendon Crowley Rd,Crowley,TX,nan,-97.33458,32.57676,0,null,null,2026-05-26 19:14:30.642483+00
31,CIRCLE_K,Circle K #2741743,2225 N Main St,Cleburne,TX,nan,-97.39266,32.38394,0,null,null,2026-05-26 19:14:30.642483+00
32,BRAD_HALL,MJO Petro,3410 DECATUR,Fort Worth,TX,nan,-97.33848,32.80544,0,null,null,2026-05-26 19:14:30.642483+00
33,BRAD_HALL,Marlow's Fuel Center,11810  C F Hawn Fwy,Dallas,TX,75253,-96.62172,32.68465,0,null,null,2026-05-26 19:14:30.642483+00
34,BRAD_HALL,Yeswat- CT,2303 N Swenson,Stamford,TX,79553,-99.80302,32.96584,0,null,null,2026-05-26 19:14:30.642483+00
35,BRAD_HALL,Lisa's speedy's Sack n Pack,401 NW 28th St,Fort Worth,TX,76164,-97.35331,32.79498,0,null,null,2026-05-26 19:14:30.642483+00
36,BRAD_HALL,Lisa's Chicken #3,2551 NE 28th St,Fort Worth,TX,76111,-97.31886,32.79578,0,null,null,2026-05-26 19:14:30.642483+00
37,BRAD_HALL,Marlow Oil,108 N Rockwall St,Terrell,TX,75160,-96.28021,32.73763,0,null,null,2026-05-26 19:14:30.642483+00
38,BRAD_HALL,Ben E Keith Bev,2141 Cottonwood,Abilene,TX,79601,-99.72438,32.47384,0,null,null,2026-05-26 19:14:30.642483+00
39,BRAD_HALL,Labatt Food,650 Regal Row,Dallas,TX,75247,-96.89344,32.81966,0,null,null,2026-05-26 19:14:30.642483+00
541,FIKES_INC,CEFCO # 0102,16158 Hwy 31 West,Tyler,TX,75709,-95.43903,32.3217,0,null,null,2026-05-26 19:14:31.311363+00
542,FIKES_INC,Star Mart Mt Pleasant,3446 Highway 49,Mount Pleasant,TX,75455,-94.90972,33.13537,0,null,null,2026-05-26 19:14:31.311363+00
543,FIKES_INC,CEFCO # 0026,309 North Magnolia,Hubbard,TX,76648,-96.79745,31.84797,0,null,null,2026-05-26 19:14:31.311363+00
544,FIKES_INC,CEFCO # 0027,210 North 3rd Street,Wortham,TX,76693,-96.46329,31.78981,0,null,null,2026-05-26 19:14:31.311363+00
40,BRAD_HALL,Top Fuel,401 E Palestine ST,Hutchins,TX,75141,-96.70923,32.64902,0,null,null,2026-05-26 19:14:30.642483+00
1073,PETROLEUM_TRADERS,Penman Services LTD Midland Bu,4500 South County Road 1140,Midland,TX,79706,-101.98196,31.96228,0,null,null,2026-05-26 19:14:31.899791+00
1074,PETROLEUM_TRADERS,Willy's Fuels LLC,13701 N Highway 171,Cresson,TX,76035,-97.60288,32.51988,0,null,null,2026-05-26 19:14:31.899791+00
145,CIRCLE_K,Circle K #2212209,4625 HWY 377 S,Fort Worth,TX,nan,-97.44879,32.7062,0,null,null,2026-05-26 19:14:30.642483+00
146,CIRCLE_K,Circle K #2741879,8001 W. University Dr,McKinney,TX,nan,-96.72022,33.21825,0,null,null,2026-05-26 19:14:30.642483+00
147,CIRCLE_K,Circle K #2742098,13900 E Trinity Blvd,fort Worth,TX,76040,-97.06657,32.82196,0,null,null,2026-05-26 19:14:30.642483+00
977,Majors_Management,Red River Stop,1200 N I35,Gainesville,TX,76240,-97.15455,33.63504,0,null,null,2026-05-26 19:14:31.311363+00
1002,Murphy,Murphy USA #8916,5140 N. Beltline Road,Irving,TX,75038,-96.99098,32.88029,0,null,null,2026-05-26 19:14:31.311363+00
1017,Murphy,Murphy USA #7097,3877 Maurice Ave.,Fort Worth,TX,76111,-97.28965,32.77625,0,null,null,2026-05-26 19:14:31.311363+00
1075,PETROLEUM_TRADERS,Willy's Fuels LLC,112 E. Industrial Blvd.,Cleburne,TX,76031,-97.3899,32.38505,0,null,null,2026-05-26 19:14:31.899791+00
1058,PETROLEUM_TRADERS,Kent Kwik Monahans - WT,2113 S Stockton Ave,Monahans,TX,79756,-102.89226,31.57355,0,null,null,2026-05-26 19:14:31.899791+00
1059,PETROLEUM_TRADERS,Kent Kwik Midland - WT,11200 TX 158,Midland,TX,79707,-102.26838,32.04325,0,null,null,2026-05-26 19:14:31.899791+00
1060,PETROLEUM_TRADERS,XPO Enterprises Services,5020 Calvert Street,Dallas,TX,75247,-96.86865,32.80695,0,null,null,2026-05-26 19:14:31.899791+00
1063,PETROLEUM_TRADERS,Eagle Propane & Fuel,11317 West Country Rd 127 N,Odessa,TX,79765,-102.23064,31.90996,0,null,null,2026-05-26 19:14:31.899791+00
1067,PETROLEUM_TRADERS,Kent Kwik 318 - WT,4709 N. Midkiff,Midland,TX,79705,-102.13096,32.03558,0,null,null,2026-05-26 19:14:31.899791+00
1068,PETROLEUM_TRADERS,Argos USA LLC-Hurst,3152 Precinct Line Rd,Hurst,TX,76053,-97.186,32.80643,0,null,null,2026-05-26 19:14:31.899791+00
1069,PETROLEUM_TRADERS,Autozone Texas,2350 Airport Road,Terrell,TX,75160,-96.25488,32.70299,0,null,null,2026-05-26 19:14:31.899791+00
1070,PETROLEUM_TRADERS,Argos USA Southlake,1968 Brumlow,Southlake,TX,76092,-97.12676,32.91681,0,null,null,2026-05-26 19:14:31.899791+00
148,CIRCLE_K,Circle K #2740787,3905 Old Denton Rd,Carrollton,TX,75007,-96.91408,33.01577,0,null,null,2026-05-26 19:14:30.642483+00
149,CIRCLE_K,Circle K #2740789,1135 Gross Rd,Mesquite,TX,75149,-96.62326,32.77969,0,null,null,2026-05-26 19:14:30.642483+00
150,CIRCLE_K,Circle K #2744507,3980 FM 1382 (S BELT LINE RD),Grand Prairie,TX,nan,-96.98493,32.67154,0,null,null,2026-05-26 19:14:30.642483+00
151,Cosby_Oil,C NRG Fleet #2030,121 Regal Row,Dallas,TX,75247,-96.90056,32.8118,0,null,null,2026-05-26 19:14:30.642483+00
152,Cosby_Oil,C NRG Fleet #2026,7350 Sand St,Ft Worth,TX,76118,-97.2197,32.79571,0,null,null,2026-05-26 19:14:30.642483+00
153,Cosby_Oil,C NRG Fleet #2029,1920 N Westmoreland,Dallas,TX,75212,-96.87348,32.76956,0,null,null,2026-05-26 19:14:30.642483+00
154,Cosby_Oil,C NRG Fleet #2028,3100 Dalworth,Arlington,TX,76011,-97.05182,32.7444,0,null,null,2026-05-26 19:14:30.642483+00
155,Cosby_Oil,C NRG Fleet #2027,4224 W Ledbetter Dr,Dallas,TX,75223,-96.88948,32.69063,0,null,null,2026-05-26 19:14:30.642483+00
156,Cosby_Oil,C NRG Fleet #2188,3526 Security Street,Garland,TX,75042,-96.68441,32.89683,0,null,null,2026-05-26 19:14:30.642483+00
157,Cosby_Oil,Big Daddy's PUMP REQ,2500 Oak Grove Loop S,Grapevine,TX,76051,-97.07748,32.96007,0,null,null,2026-05-26 19:14:30.642483+00
172,GPM EMPIRE,BPT Mart,2517 E Park Row Drive,Arlington,TX,76010,-97.06438,32.72114,0,null,null,2026-05-26 19:14:30.642483+00
173,GPM EMPIRE INVENTORY,Snap  Go,3600 14 Street,Plano,TX,75074,-96.66409,33.01394,0,null,null,2026-05-26 19:14:30.642483+00
1071,PETROLEUM_TRADERS,Blue Streak Transportation - W,7600 E Interstate 20,Midland,TX,79706,-102.17349,31.9349,0,null,null,2026-05-26 19:14:31.899791+00
1072,PETROLEUM_TRADERS,City of Granbury Service Cente,401 N. Park Street,Granbury,TX,76048,-97.80276,32.44592,0,null,null,2026-05-26 19:14:31.899791+00
1076,PETROLEUM_TRADERS,Driver Pipeline Kennedale,615 W Kennedale Pkwy,Kennedale,TX,76060,-97.2311,32.65485,0,null,null,2026-05-26 19:14:31.899791+00
1198,SC FUELS_COSTCO,SC FUELS COSTCO 489,5300 OVERTON RIDGE BLVD,FORT WORTH,TX,76132,-97.40875,32.67744,0,null,null,2026-05-26 19:14:31.899791+00
174,GPM EMPIRE INVENTORY,Grab N Go Terrell,301 E I-20,Terrell,TX,nan,-96.27489,32.70304,0,null,null,2026-05-26 19:14:30.642483+00
